 0.00308 	 4.928996 	 4.767049 	 0.000154914821858178 
 0.006177 	 4.929606 	 4.768474 	 2.8055243753296E-05 
 0.009274 	 4.929708 	 4.768168 	 6.83958444963933E-06 
 0.012371 	 4.929708 	 4.767965 	-7.78958371179348E-06 
 0.015468 	 4.92981 	 4.768474 	-3.43879074419785E-05 
 0.018565 	 4.929809 	 4.768066 	-2.84981873272822E-05 
 0.021662 	 4.929911 	 4.76827 	-4.43932764334833E-05 
 0.024759 	 4.930115 	 4.767761 	-8.42250902734516E-05 
 0.027856 	 4.929606 	 4.768778 	 1.54526469785909E-05 
 0.030953 	 4.929809 	 4.767965 	-9.30931854242535E-06 
 0.03405 	 4.929911 	 4.768066 	-3.38805678352298E-05 
 0.037147 	 4.929708 	 4.767253 	 2.34319623685402E-06 
 0.040244 	 4.929708 	 4.767659 	 6.20629155840145E-06 
 0.043341 	 4.929708 	 4.768372 	-6.39632038048855E-06 
 0.046438 	 4.929403 	 4.768372 	 5.56053731146238E-05 
 0.049535 	 4.929606 	 4.768168 	 8.04300588917178E-06 
 0.052632 	 4.929301 	 4.767761 	 6.87160408050682E-05 
 0.055729 	 4.929301 	 4.768372 	 5.61131758570914E-05 
 0.058826 	 4.929301 	 4.768168 	 4.85767133908502E-05 
 0.061923 	 4.928996 	 4.767762 	 0.000105453621199308 
 0.06781 	 4.919739 	 4.76827 	 0.00199161288730545 
 0.070907 	 4.91923 	 4.767457 	 0.00209258488373204 
 0.074004 	 4.919739 	 4.768066 	 0.00198021310340719 
 0.077101 	 4.919332 	 4.767762 	 0.00205422574566652 
 0.080198 	 4.919942 	 4.76766 	 0.00192642620016082 
 0.083295 	 4.920146 	 4.767761 	 0.0018887906667385 
 0.086392 	 4.920451 	 4.767354 	 0.00181539909514859 
 0.089489 	 4.920959 	 4.76766 	 0.00170843656701981 
 0.092586 	 4.921163 	 4.767761 	 0.0016657428190638 
 0.095683 	 4.921265 	 4.767456 	 0.00163758814939588 
 0.09878 	 4.922079 	 4.76766 	 0.0014709513579387 
 0.101877 	 4.922282 	 4.76766 	 0.00142332719177373 
 0.104974 	 4.922486 	 4.767863 	 0.00137830135224653 
 0.108071 	 4.922689 	 4.768066 	 0.00133061719921572 
 0.111168 	 4.923096 	 4.767456 	 0.00124412079372192 
 0.114265 	 4.923401 	 4.767863 	 0.00117849308372102 
 0.117362 	 4.923604 	 4.76766 	 0.00113594676225252 
 0.120459 	 4.923909 	 4.767659 	 0.00106646181917971 
 0.123556 	 4.924011 	 4.767354 	 0.00105066908383242 
 0.126653 	 4.924215 	 4.767558 	 0.00100299754338624 
 0.12975 	 4.924622 	 4.767457 	 0.000911459658807344 
 0.132847 	 4.925029 	 4.767151 	 0.000813911576708218 
